B_Jahr;B_Monat ;B_Tag  ;iday;B_Bae_ver_m;B_Bae_ver_f;B_Bae_rho_m;B_Bae_roh_f;B_Eph_muc_m;B_Eph_muc_f;B_Eph_ign_m;B_Eph_ign_f;B_Cen_lut_m;B_Cen_lut_f;B_Par_sub_m;B_Par_sub_f;B_Amp_sta_m;B_Amp_sta_f;B_Bra_ris_m;B_Bra_ris_f;B_Iso_goe_m;B_Iso_goe_f;B_Leu_dig_m;B_Leu_dig_f;B_Leu_nig_m;B_Leu_nig_f;B_Leu_pri_m;B_Leu_pri_f;B_Nem_cam_m;B_Nem_cam_f;B_Nem_fle_m;B_Nem_fle_f;B_Nem_mar_m;B_Nem_mar_f;B_Nrl_pic_m;B_Nrl_pic_f;B_Pro_aub_m;B_Pro_aub_f;B_Pro_int_m;B_Pro_int_f;B_Pro_mey_m;B_Pro_mey_f;B_Sip_tor_m;B_Sip_tor_f;B_Aga_fus_m;B_Aga_fus_f;B_Apa_fim_m;B_Apa_fim_f;B_Cha_vil_m;B_Cha_vil_f;B_Dru_ann_m;B_Dru_ann_f;B_Ple_con_m;B_Ple_con_f;B_Pot_luc_m;B_Pot_luc_f;B_Rhy_fas_m;B_Rhy_fas_f;B_Ser_per_m;B_Ser_per_f;B_Sil_pal_m;B_Sil_pal_f;B_Tin_ros_m;B_Tin_ros_f;B_Wor_occ_m;B_Wor_occ_f
1970;6;12;163;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;22;9;3;;;2;;;2;;;1;1;1;;;;55;212;;
1970;6;13;164;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;76;8;;8;;;;;;;;;;;2;1;;;165;248;;
1970;6;14;165;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;50;50;1;5;;;;;;;;;;;;;;;8;65;;
1970;6;15;166;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;61;2;4;;;1;;;;;;1;;4;;;;82;184;;
1970;6;16;167;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;93;37;8;7;;;;;;;;;1;;4;;;;31;73;;
1970;6;17;168;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;90;118;1;6;;;;;;;;;;;5;;;;19;64;;
1970;6;18;169;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;4;2;;;;;;;;;;;;;;;;;;
1970;6;19;170;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;206;82;1;16;;;;;;;;;;;2;1;;;101;136;;
1970;6;20;171;;;;;;;;;;;;;18;14;;;6;3;;;154;240;;;;;;;;;2;2;5;1;324;411;;;99;118;7;2;2;;;;;;;;;;;;;;;;1;1;;
1970;6;21;172;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;361;178;;5;;;;;;;;;;;3;2;;;20;50;;
1970;6;22;173;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;249;136;2;21;;;;;;;;;;;3;4;;;115;112;;
1970;6;23;174;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;261;115;3;16;;;;;;;;;;;3;2;;;57;111;;
1970;6;24;175;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;208;122;9;15;;;;;1;;1;;1;;;;;;32;50;;
1970;6;25;176;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;6;26;177;12;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;725;236;9;20;;;;;;;;;;;8;1;;;46;26;;
1970;6;27;178;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;
1970;6;28;179;134;78;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;586;268;4;25;;;;;;;;;;;4;5;;;70;78;;
1970;6;29;180;171;63;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;264;134;10;9;;;1;;;;;;;;1;1;;;27;41;;
1970;6;30;181;183;118;;;;;;;;;;;18;15;;;2;;;;47;63;;;;;;;;;1;;18;8;121;218;;;84;96;600;423;11;13;;;;1;;;;;;;;1;;;26;23;;
1970;7;1;182;106;84;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;28;19;5;4;;;;;;;;;;;2;;;;16;24;;
1970;7;2;183;124;83;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;434;427;7;17;;;;;;;;;;;4;2;;;27;26;;
1970;7;3;184;152;78;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;226;115;28;6;;;1;;;;;;;;;1;;;11;8;;
1970;7;4;185;22;17;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;48;;;;;;1;;;;;;;;;;;;;;
1970;7;5;186;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;7;6;187;31;25;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;179;96;;;;;;;;;;;;;;;;;;;;
1970;7;7;188;122;55;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1299;779;4;5;;;;;;;;;;;6;1;;;38;41;;
1970;7;8;189;66;34;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;324;251;30;10;;;;;;;;;;;;2;;1;21;49;;
1970;7;9;190;116;64;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;579;426;4;5;;;;;;;;;;;;2;;;28;32;;
1970;7;10;191;79;54;;;;;;;;;;;20;21;;;;;;;13;16;;;;;;;;;;1;17;7;23;42;;;14;26;253;291;1;3;;;;;;;;;;;;;;1;1;4;;
1970;7;11;192;69;58;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;411;317;2;8;;;;;;;;;;;1;;1;;28;42;;
1970;7;12;193;35;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;298;352;3;3;;;;;1;;;;;;;1;1;;17;33;;
1970;7;13;194;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;7;14;195;122;50;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;359;236;5;14;;;2;;;;;;;;;;1;1;29;35;;
1970;7;15;196;70;36;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;279;163;7;9;;;;;;;;;;;5;2;1;;4;10;;
1970;7;16;197;63;28;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;25;11;1;5;;;;;;;;;;;;;;;12;17;;
1970;7;17;198;25;24;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;140;63;2;3;;;;;;;;;;;;;;;6;6;;
1970;7;18;199;34;28;38;20;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;411;298;3;5;;;;;;;;;;;;;1;2;26;24;;
1970;7;19;200;37;11;18;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;175;156;2;6;;;1;;1;;;;;;1;1;1;;12;15;;
1970;7;20;201;;;;;;;;;;;;;7;3;;;;;;;1;12;;;;;;;;;;;36;13;26;24;;;1;11;5;3;3;1;;;1;;;;;;;;;;1;;3;;;
1970;7;21;202;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;7;22;203;67;20;11;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;81;62;1;4;;;;;;;;;;;;;1;;5;4;;
1970;7;23;204;47;15;17;13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;124;69;12;5;;;;;;;;;;;;;1;;8;9;;
1970;7;24;205;81;27;17;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;173;111;4;5;;;;;;;;;;;;;;1;7;9;;
1970;7;25;206;13;11;5;3;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;52;28;1;1;;;;;;;;;;;1;;1;;2;6;;
1970;7;26;207;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;7;27;208;75;37;18;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;341;163;2;7;;;;;;;;;;;2;;;2;9;9;;
1970;7;28;209;52;53;6;6;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;19;16;;;;;;;;;;;;;;;;2;1;1;;
1970;7;29;210;77;56;13;5;;;5;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;174;92;;;;;;;;;;;;;;;1;;6;8;;
1970;7;30;211;20;22;3;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;23;34;;;;;;;;;;;;;1;1;;;;3;;
1970;7;31;212;32;11;14;1;;;1;;;;;;;2;;;;;;;1;6;;;;;;;;;;2;28;15;41;29;;;;;36;20;;;;;;;;;;;;;;;;1;12;14;;
1970;8;1;213;42;34;16;8;;;4;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;75;55;1;;;;;;;;;;;;;;;1;4;7;;
1970;8;2;214;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;8;3;215;30;40;10;2;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;67;48;;;;;;;;;;;;;;;;;;2;;
1970;8;4;216;15;13;8;4;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;39;31;1;2;;;;;;;;;;;;;;;1;2;;
1970;8;5;217;8;7;6;2;;;1;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;1;;;;;;;;;;;;;;;;;1;;
1970;8;6;218;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;8;7;219;10;14;2;1;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;18;;;;;;;;;;;;;;;;;2;4;;
1970;8;8;220;26;24;4;;;;4;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;10;;2;;;;;;;;;;;;;;;2;1;;
1970;8;9;221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;8;10;222;15;20;7;2;;;5;3;;;;;;;;;;;1;;;;;;;;;;;;2;1;29;15;24;18;;;;;23;12;;;;;;;;;;;;;;;;;;3;;
1970;8;11;223;12;21;5;4;;;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;9;;;;;;;;;;;;;;;;;;1;;
1970;8;12;224;7;15;2;3;;;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;8;11;;;;;;;;;;;;;;;;;;;;
1970;8;13;225;2;8;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;5;;;;;;;1;;;;;;;;;;;;;
1970;8;14;226;5;5;2;1;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;;;;;1;;;;;;;;;;;1;;;;
1970;8;15;227;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;8;16;228;17;18;7;2;;;4;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;6;;;;;;1;;;;;;;1;;;;;1;;
1970;8;17;229;2;11;5;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;3;;;;;;;;;;;;;;;;;;;;
1970;8;18;230;4;9;1;1;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;5;;;;;;;;;;;;;;;
1970;8;19;231;2;8;7;2;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;;;;;;;;;;;;
1970;8;20;232;;;;;;;;;;;;;;;;;;;1;;;3;;;;;;;;;6;1;10;15;10;9;;;;;;2;;;;;;;;;;;;;;;;;;;;
1970;8;21;233;4;1;11;8;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;1;;;;;3;1;;;;;;;;;;;;1;;
1970;8;22;234;6;2;17;13;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;1;;;1;1;;;;;1;;;;;;;;;
1970;8;23;235;;;12;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;8;24;236;1;1;16;5;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;1;1;;1;;;;;;;;;;;;
1970;8;25;237;;;4;11;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;3;;;;;;;;;;;;;;
1970;8;26;238;;;8;7;;;1;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;5;;;;;2;2;;;;;2;;;;;;1;;;
1970;8;27;239;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;
1970;8;28;240;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;1;;;;;;;;;;;;;;;
1970;8;29;241;;;9;12;;;2;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;3;;;;;;1;;;;;;;;;
1970;8;30;242;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;8;31;243;1;;10;17;;;3;1;;;;;;;;;;;;;;;;;;;;;;;3;;2;12;2;5;;;;;3;1;;;;;1;;;;;;;;;;;;;;;
1970;9;1;244;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;2;;;;1;;;;;
1970;9;2;245;;;8;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;1;;;;;;;;;
1970;9;3;246;;;17;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;1;;;;;
1970;9;4;247;;;8;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;5;248;;;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;6;249;;;3;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;7;250;;;5;10;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;8;251;;;3;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
1970;9;9;252;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;
1970;9;10;253;;;3;2;;;;1;;;;;;;;;;;46;17;;;;;;;;;;;1;;;3;2;4;;;;;;;;;;;;;;;;;2;;;;;;;;;
1970;9;11;254;;;14;5;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;1;;;;;;;;;
1970;9;12;255;;;2;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;13;256;;;4;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;14;257;;;12;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;1;;;;;;1;;;;;;;;;
1970;9;15;258;;;26;12;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;16;259;;;26;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
1970;9;17;260;;;31;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;18;261;;;15;21;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;
1970;9;19;262;;;28;22;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;20;263;;;8;14;;;;;;;;;;;;;;;249;185;;;;;;;;;;;1;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;1
1970;9;21;264;;;4;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;1;;;;;;;;;;;;;;;
1970;9;22;265;;;27;23;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;;;;;;;;;;
1970;9;23;266;;;3;6;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;
1970;9;24;267;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;25;268;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;9;26;269;;;25;11;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;;;;;;;;1;;;;;;;;;
1970;9;27;270;;;4;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;
1970;9;28;271;;;20;19;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;2;;;;;;;1;;;;;;;;;
1970;9;29;272;;;12;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;5;;;;;;;;;;;;;;;;
1970;9;30;273;;;14;3;;;;;;;;;;;;;;;193;348;;;;;;;;;;;3;1;;;;;;;;;;;;;21;5;;;;;;;;;;;;;;;;
1970;10;1;274;;;12;10;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;4;;;;;;;;;;;;;;;;
1970;10;2;275;;;13;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;22;4;;;;;;;;;;;;;;;;
1970;10;3;276;;;4;11;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;10;4;277;;;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;31;4;;;;;;;1;;;;;;;;;
1970;10;5;278;;;3;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;10;6;279;;;3;9;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;42;5;;;;;;;1;;;;;;;;;
1970;10;7;280;;;9;8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;72;25;;;;;;;1;;;;;;;;;
1970;10;8;281;;;6;3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;10;9;282;;;7;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;34;12;;;;;;;;;;;;;;;;
1970;10;10;283;;;3;2;;;;;;;;;;;;;;;22;83;;;;;;;;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;10;11;284;;;5;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;10;12;285;;;9;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;59;17;;;;;;;1;1;;;;;;;;
1970;10;13;286;;;1;4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;32;8;;;;;;;;;;;;;;;;
1970;10;14;287;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;12;;;;;;;1;;;;;;;;;
1970;10;15;288;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;12;7;;;;;;;;;;;;;;;;
1970;10;16;289;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;24;10;;;;;;;;;;;;;;;;
1970;10;17;290;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;18;17;;;;;;;;;;;;;;;;
1970;10;18;291;;;3;6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;5;;;;;;;;;;;;;;;;
1970;10;19;292;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;4;;;;;;;;;;;;;;;;
1970;10;20;293;;;;;;;;;;;;;;;;;;;3;15;;;;;;;;;;;;;;;;;;;;;;;;;14;7;;;;;;;;;;;;;;;;
1970;10;21;294;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;7;;;;;;;;;;;;;;;;
1970;10;22;295;;;1;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;6;;;;;;;;;;;;;;;;
1970;10;23;296;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;3;;;;;;;;;;;;;;;;
1970;10;24;297;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;10;25;298;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;2;;;;;;;;;;;;;;;;
1970;10;26;299;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;10;27;300;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;
1970;10;28;301;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;4;;;;;;;;;;;;;;;;
1970;10;29;302;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;2;;;;;;;;;;;;;;;;
1970;10;30;303;;;;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;3;;;;;;;;1;;;;;;;;
1970;10;31;304;;;1;;;;;;;;;;;;;;;;;18;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;11;1;305;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;11;2;306;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;11;;;;;;;;;;;;;;;;
1970;11;3;307;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;
1970;11;4;308;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;11;5;309;;;2;2;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;7;1;;;;;;;;;;;;;;;;
1970;11;6;310;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;
1970;11;7;311;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;
1970;11;8;312;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;
1970;11;9;313;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;
1970;11;10;314;;;;;;;;;;;;;;;;;;;3;13;;;;;;;;;;;;;;;;;;;;;;;;;4;2;;;;;;;;;;;;;;;;
1970;11;11;315;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;4;;;;;;;;;;;;;;;;
1970;11;12;316;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;11;13;317;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;11;14;318;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;3;3;;;;;;;;;;;;;;;;
1970;11;15;319;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;2;;;;;;;;;;;;;;;;
1970;11;16;320;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;
1970;11;17;321;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;;
1970;11;18;322;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;;;;;;;;;;;;;;;;;
1970;11;19;323;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;1;;;;;;;;;;;;;;;;
1970;11;20;324;;;;;;;;;;;;;;;;;;;;11;;;;;;;;;;;;;;;;;;;;;;;;;7;3;;;;;;;;;;;;;;;;
1970;11;21;325;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;
1970;11;22;326;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;;;;;;;;;;;;;;
1970;11;23;327;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;
1970;11;24;328;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;11;25;329;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;3;;;;;;;;;;;;;;;;
1970;11;26;330;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;11;27;331;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;
1970;11;28;332;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;1;;;;;;;;;;;;;;;;
1970;11;29;333;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
1970;11;30;334;;;;;;;;;;;;;;;;;;;;4;;;;;;;;;;;;;;;;;;;;;;;;;3;1;;;;;;;;;;;;;;;;
1970;12;1;335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;5;2;;;;;;;;;;;;;;;;
